"(288, 480) -> (320, 512)",4,3792677
"(288, 480) -> (320, 512)",8,3652121
"(288, 480) -> (320, 512)",16,4594533
"(288, 480) -> (320, 512)",32,7043977
"(320, 0) -> (352, 32)",4,3783077
"(320, 0) -> (352, 32)",8,3574977
"(320, 0) -> (352, 32)",16,4585383
"(320, 0) -> (352, 32)",32,6965607
"(320, 32) -> (352, 64)",4,3927869
"(320, 32) -> (352, 64)",8,3646121
"(320, 32) -> (352, 64)",16,4589909
"(320, 32) -> (352, 64)",32,7002679
"(320, 64) -> (352, 96)",4,3786677
"(320, 64) -> (352, 96)",8,3578277
"(320, 64) -> (352, 96)",16,4554611
"(320, 64) -> (352, 96)",32,7002679
"(320, 96) -> (352, 128)",4,3786677
"(320, 96) -> (352, 128)",8,3716717
"(320, 96) -> (352, 128)",16,4588533
"(320, 96) -> (352, 128)",32,6968757
"(320, 128) -> (352, 160)",4,3927869
"(320, 128) -> (352, 160)",8,3646121
"(320, 128) -> (352, 160)",16,4520689
"(320, 128) -> (352, 160)",32,6968757
"(320, 160) -> (352, 192)",4,3927869
"(320, 160) -> (352, 192)",8,3646121
"(320, 160) -> (352, 192)",16,4554611
"(320, 160) -> (352, 192)",32,6968757
"(320, 192) -> (352, 224)",4,3786677
"(320, 192) -> (352, 224)",8,3646121
"(320, 192) -> (352, 224)",16,4623831
"(320, 192) -> (352, 224)",32,6968757
"(320, 224) -> (352, 256)",4,3930869
"(320, 224) -> (352, 256)",8,3719717
"(320, 224) -> (352, 256)",16,4591533
"(320, 224) -> (352, 256)",32,7005679
"(320, 256) -> (352, 288)",4,3933869
"(320, 256) -> (352, 288)",8,3652121
"(320, 256) -> (352, 288)",16,4594533
"(320, 256) -> (352, 288)",32,6974757
"(320, 288) -> (352, 320)",4,3933869
"(320, 288) -> (352, 320)",8,3652121
"(320, 288) -> (352, 320)",16,4560611
"(320, 288) -> (352, 320)",32,6974757
"(320, 320) -> (352, 352)",4,3792677
"(320, 320) -> (352, 352)",8,3584277
"(320, 320) -> (352, 352)",16,4629831
"(320, 320) -> (352, 352)",32,7008679
"(320, 352) -> (352, 384)",4,3792677
"(320, 352) -> (352, 384)",8,3584277
"(320, 352) -> (352, 384)",16,4594533
"(320, 352) -> (352, 384)",32,6974757
"(320, 384) -> (352, 416)",4,4075061
"(320, 384) -> (352, 416)",8,3652121
"(320, 384) -> (352, 416)",16,4526689
"(320, 384) -> (352, 416)",32,7008679
"(320, 416) -> (352, 448)",4,3933869
"(320, 416) -> (352, 448)",8,3652121
"(320, 416) -> (352, 448)",16,4560611
"(320, 416) -> (352, 448)",32,7008679
"(320, 448) -> (352, 480)",4,3792677
"(320, 448) -> (352, 480)",8,3722717
"(320, 448) -> (352, 480)",16,4594533
"(320, 448) -> (352, 480)",32,7008679
"(320, 480) -> (352, 512)",4,3792677
"(320, 480) -> (352, 512)",8,3652121
"(320, 480) -> (352, 512)",16,4594533
"(320, 480) -> (352, 512)",32,7043977
"(352, 0) -> (384, 32)",4,4065461
"(352, 0) -> (384, 32)",8,3574977
"(352, 0) -> (384, 32)",16,4585383
"(352, 0) -> (384, 32)",32,6965607
"(352, 32) -> (384, 64)",4,3927869
"(352, 32) -> (384, 64)",8,3646121
"(352, 32) -> (384, 64)",16,4589909
"(352, 32) -> (384, 64)",32,7002679
"(352, 64) -> (384, 96)",4,3786677
"(352, 64) -> (384, 96)",8,3578277
"(352, 64) -> (384, 96)",16,4554611
"(352, 64) -> (384, 96)",32,7002679
"(352, 96) -> (384, 128)",4,3786677
"(352, 96) -> (384, 128)",8,3716717
"(352, 96) -> (384, 128)",16,4588533
"(352, 96) -> (384, 128)",32,6968757
"(352, 128) -> (384, 160)",4,3927869
"(352, 128) -> (384, 160)",8,3646121
"(352, 128) -> (384, 160)",16,4554611
"(352, 128) -> (384, 160)",32,6968757
"(352, 160) -> (384, 192)",4,3927869
"(352, 160) -> (384, 192)",8,3646121
"(352, 160) -> (384, 192)",16,4588533
"(352, 160) -> (384, 192)",32,6968757
"(352, 192) -> (384, 224)",4,3786677
"(352, 192) -> (384, 224)",8,3646121
"(352, 192) -> (384, 224)",16,4623831
"(352, 192) -> (384, 224)",32,6968757
"(352, 224) -> (384, 256)",4,3930869
"(352, 224) -> (384, 256)",8,3719717
"(352, 224) -> (384, 256)",16,4591533
"(352, 224) -> (384, 256)",32,7005679
"(352, 256) -> (384, 288)",4,3933869
"(352, 256) -> (384, 288)",8,3652121
"(352, 256) -> (384, 288)",16,4594533
"(352, 256) -> (384, 288)",32,6974757
"(352, 288) -> (384, 320)",4,3933869
"(352, 288) -> (384, 320)",8,3652121
"(352, 288) -> (384, 320)",16,4594533
"(352, 288) -> (384, 320)",32,6974757
"(352, 320) -> (384, 352)",4,3792677
"(352, 320) -> (384, 352)",8,3584277
"(352, 320) -> (384, 352)",16,4629831
"(352, 320) -> (384, 352)",32,7008679
"(352, 352) -> (384, 384)",4,3792677
"(352, 352) -> (384, 384)",8,3584277
"(352, 352) -> (384, 384)",16,4594533
"(352, 352) -> (384, 384)",32,6974757
"(352, 384) -> (384, 416)",4,4075061
"(352, 384) -> (384, 416)",8,3652121
"(352, 384) -> (384, 416)",16,4526689
"(352, 384) -> (384, 416)",32,7008679
"(352, 416) -> (384, 448)",4,3933869
"(352, 416) -> (384, 448)",8,3652121
"(352, 416) -> (384, 448)",16,4560611
"(352, 416) -> (384, 448)",32,7008679
"(352, 448) -> (384, 480)",4,3792677
"(352, 448) -> (384, 480)",8,3722717
"(352, 448) -> (384, 480)",16,4594533
"(352, 448) -> (384, 480)",32,7008679
"(352, 480) -> (384, 512)",4,3792677
"(352, 480) -> (384, 512)",8,3652121
"(352, 480) -> (384, 512)",16,4594533
"(352, 480) -> (384, 512)",32,7043977
"(384, 0) -> (416, 32)",4,4065461
"(384, 0) -> (416, 32)",8,3574977
"(384, 0) -> (416, 32)",16,4585383
"(384, 0) -> (416, 32)",32,6965607
"(384, 32) -> (416, 64)",4,3927869
"(384, 32) -> (416, 64)",8,3646121
"(384, 32) -> (416, 64)",16,4589909
"(384, 32) -> (416, 64)",32,7002679
"(384, 64) -> (416, 96)",4,3786677
"(384, 64) -> (416, 96)",8,3646121
"(384, 64) -> (416, 96)",16,4554611
"(384, 64) -> (416, 96)",32,7002679
"(384, 96) -> (416, 128)",4,3786677
"(384, 96) -> (416, 128)",8,3716717
"(384, 96) -> (416, 128)",16,4588533
"(384, 96) -> (416, 128)",32,6968757
"(384, 128) -> (416, 160)",4,3927869
"(384, 128) -> (416, 160)",8,3646121
"(384, 128) -> (416, 160)",16,4554611
"(384, 128) -> (416, 160)",32,6968757
"(384, 160) -> (416, 192)",4,3927869
"(384, 160) -> (416, 192)",8,3646121
"(384, 160) -> (416, 192)",16,4588533
"(384, 160) -> (416, 192)",32,6968757
"(384, 192) -> (416, 224)",4,3786677
"(384, 192) -> (416, 224)",8,3646121
"(384, 192) -> (416, 224)",16,4623831
"(384, 192) -> (416, 224)",32,6968757
"(384, 224) -> (416, 256)",4,3930869
"(384, 224) -> (416, 256)",8,3719717
"(384, 224) -> (416, 256)",16,4591533
"(384, 224) -> (416, 256)",32,7005679
"(384, 256) -> (416, 288)",4,3933869
"(384, 256) -> (416, 288)",8,3652121
"(384, 256) -> (416, 288)",16,4594533
"(384, 256) -> (416, 288)",32,6974757
"(384, 288) -> (416, 320)",4,3933869
"(384, 288) -> (416, 320)",8,3652121
"(384, 288) -> (416, 320)",16,4594533
"(384, 288) -> (416, 320)",32,6974757
"(384, 320) -> (416, 352)",4,3792677
"(384, 320) -> (416, 352)",8,3584277
"(384, 320) -> (416, 352)",16,4629831
"(384, 320) -> (416, 352)",32,7008679
"(384, 352) -> (416, 384)",4,3792677
"(384, 352) -> (416, 384)",8,3584277
"(384, 352) -> (416, 384)",16,4594533
"(384, 352) -> (416, 384)",32,7008679
"(384, 384) -> (416, 416)",4,4075061
"(384, 384) -> (416, 416)",8,3652121
"(384, 384) -> (416, 416)",16,4526689
"(384, 384) -> (416, 416)",32,7008679
"(384, 416) -> (416, 448)",4,3933869
"(384, 416) -> (416, 448)",8,3652121
"(384, 416) -> (416, 448)",16,4560611
"(384, 416) -> (416, 448)",32,7008679
"(384, 448) -> (416, 480)",4,3792677
"(384, 448) -> (416, 480)",8,3722717
"(384, 448) -> (416, 480)",16,4594533
"(384, 448) -> (416, 480)",32,7008679
"(384, 480) -> (416, 512)",4,3792677
"(384, 480) -> (416, 512)",8,3652121
"(384, 480) -> (416, 512)",16,4594533
"(384, 480) -> (416, 512)",32,7043977
"(416, 0) -> (448, 32)",4,4065461
"(416, 0) -> (448, 32)",8,3574977
"(416, 0) -> (448, 32)",16,4585383
"(416, 0) -> (448, 32)",32,6965607
"(416, 32) -> (448, 64)",4,3927869
"(416, 32) -> (448, 64)",8,3646121
"(416, 32) -> (448, 64)",16,4589909
"(416, 32) -> (448, 64)",32,7002679
"(416, 64) -> (448, 96)",4,3786677
"(416, 64) -> (448, 96)",8,3716717
"(416, 64) -> (448, 96)",16,4554611
"(416, 64) -> (448, 96)",32,7002679
"(416, 96) -> (448, 128)",4,3786677
"(416, 96) -> (448, 128)",8,3716717
"(416, 96) -> (448, 128)",16,4588533
"(416, 96) -> (448, 128)",32,6968757
"(416, 128) -> (448, 160)",4,3927869
"(416, 128) -> (448, 160)",8,3646121
"(416, 128) -> (448, 160)",16,4554611
"(416, 128) -> (448, 160)",32,6968757
"(416, 160) -> (448, 192)",4,4069061
"(416, 160) -> (448, 192)",8,3646121
"(416, 160) -> (448, 192)",16,4588533
"(416, 160) -> (448, 192)",32,6968757
"(416, 192) -> (448, 224)",4,3786677
"(416, 192) -> (448, 224)",8,3646121
"(416, 192) -> (448, 224)",16,4623831
"(416, 192) -> (448, 224)",32,6968757
"(416, 224) -> (448, 256)",4,4072061
"(416, 224) -> (448, 256)",8,3719717
"(416, 224) -> (448, 256)",16,4591533
"(416, 224) -> (448, 256)",32,7005679
"(416, 256) -> (448, 288)",4,3933869
"(416, 256) -> (448, 288)",8,3652121
"(416, 256) -> (448, 288)",16,4594533
"(416, 256) -> (448, 288)",32,6974757
"(416, 288) -> (448, 320)",4,3933869
"(416, 288) -> (448, 320)",8,3652121
"(416, 288) -> (448, 320)",16,4594533
"(416, 288) -> (448, 320)",32,6974757
"(416, 320) -> (448, 352)",4,3792677
"(416, 320) -> (448, 352)",8,3584277
"(416, 320) -> (448, 352)",16,4629831
"(416, 320) -> (448, 352)",32,7008679
"(416, 352) -> (448, 384)",4,3792677
"(416, 352) -> (448, 384)",8,3584277
"(416, 352) -> (448, 384)",16,4594533
"(416, 352) -> (448, 384)",32,7008679
"(416, 384) -> (448, 416)",4,4075061
"(416, 384) -> (448, 416)",8,3652121
"(416, 384) -> (448, 416)",16,4526689
"(416, 384) -> (448, 416)",32,7008679
"(416, 416) -> (448, 448)",4,3933869
"(416, 416) -> (448, 448)",8,3652121
"(416, 416) -> (448, 448)",16,4594533
"(416, 416) -> (448, 448)",32,7008679
"(416, 448) -> (448, 480)",4,3792677
"(416, 448) -> (448, 480)",8,3722717
"(416, 448) -> (448, 480)",16,4594533
"(416, 448) -> (448, 480)",32,7008679
"(416, 480) -> (448, 512)",4,3792677
"(416, 480) -> (448, 512)",8,3652121
"(416, 480) -> (448, 512)",16,4594533
"(416, 480) -> (448, 512)",32,7043977
"(448, 0) -> (480, 32)",4,4065461
"(448, 0) -> (480, 32)",8,3574977
"(448, 0) -> (480, 32)",16,4585383
"(448, 0) -> (480, 32)",32,6965607
"(448, 32) -> (480, 64)",4,3927869
"(448, 32) -> (480, 64)",8,3646121
"(448, 32) -> (480, 64)",16,4589909
"(448, 32) -> (480, 64)",32,7002679
"(448, 64) -> (480, 96)",4,3786677
"(448, 64) -> (480, 96)",8,3716717
"(448, 64) -> (480, 96)",16,4554611
"(448, 64) -> (480, 96)",32,7002679
"(448, 96) -> (480, 128)",4,3786677
"(448, 96) -> (480, 128)",8,3716717
"(448, 96) -> (480, 128)",16,4588533
"(448, 96) -> (480, 128)",32,6968757
"(448, 128) -> (480, 160)",4,3927869
"(448, 128) -> (480, 160)",8,3646121
"(448, 128) -> (480, 160)",16,4554611
"(448, 128) -> (480, 160)",32,7002679
"(448, 160) -> (480, 192)",4,4069061
"(448, 160) -> (480, 192)",8,3646121
"(448, 160) -> (480, 192)",16,4588533
"(448, 160) -> (480, 192)",32,6968757
"(448, 192) -> (480, 224)",4,3786677
"(448, 192) -> (480, 224)",8,3646121
"(448, 192) -> (480, 224)",16,4623831
"(448, 192) -> (480, 224)",32,6968757
"(448, 224) -> (480, 256)",4,4072061
"(448, 224) -> (480, 256)",8,3719717
"(448, 224) -> (480, 256)",16,4591533
"(448, 224) -> (480, 256)",32,7005679
"(448, 256) -> (480, 288)",4,3933869
"(448, 256) -> (480, 288)",8,3652121
"(448, 256) -> (480, 288)",16,4594533
"(448, 256) -> (480, 288)",32,6974757
"(448, 288) -> (480, 320)",4,3933869
"(448, 288) -> (480, 320)",8,3652121
"(448, 288) -> (480, 320)",16,4594533
"(448, 288) -> (480, 320)",32,6974757
"(448, 320) -> (480, 352)",4,3792677
"(448, 320) -> (480, 352)",8,3584277
"(448, 320) -> (480, 352)",16,4629831
"(448, 320) -> (480, 352)",32,7008679
"(448, 352) -> (480, 384)",4,3792677
"(448, 352) -> (480, 384)",8,3652121
"(448, 352) -> (480, 384)",16,4594533
"(448, 352) -> (480, 384)",32,7008679
"(448, 384) -> (480, 416)",4,4075061
"(448, 384) -> (480, 416)",8,3652121
"(448, 384) -> (480, 416)",16,4526689
"(448, 384) -> (480, 416)",32,7008679
"(448, 416) -> (480, 448)",4,3933869
"(448, 416) -> (480, 448)",8,3652121
"(448, 416) -> (480, 448)",16,4594533
"(448, 416) -> (480, 448)",32,7008679
"(448, 448) -> (480, 480)",4,3792677
"(448, 448) -> (480, 480)",8,3722717
"(448, 448) -> (480, 480)",16,4594533
"(448, 448) -> (480, 480)",32,7008679
"(448, 480) -> (480, 512)",4,3792677
"(448, 480) -> (480, 512)",8,3652121
"(448, 480) -> (480, 512)",16,4594533
"(448, 480) -> (480, 512)",32,7043977
"(480, 0) -> (512, 32)",4,4065461
"(480, 0) -> (512, 32)",8,3574977
"(480, 0) -> (512, 32)",16,4585383
"(480, 0) -> (512, 32)",32,6965607
"(480, 32) -> (512, 64)",4,3927869
"(480, 32) -> (512, 64)",8,3646121
"(480, 32) -> (512, 64)",16,4589909
"(480, 32) -> (512, 64)",32,7002679
"(480, 64) -> (512, 96)",4,3786677
"(480, 64) -> (512, 96)",8,3716717
"(480, 64) -> (512, 96)",16,4554611
"(480, 64) -> (512, 96)",32,7002679
"(480, 96) -> (512, 128)",4,3786677
"(480, 96) -> (512, 128)",8,3716717
"(480, 96) -> (512, 128)",16,4588533
"(480, 96) -> (512, 128)",32,6968757
"(480, 128) -> (512, 160)",4,3927869
"(480, 128) -> (512, 160)",8,3646121
"(480, 128) -> (512, 160)",16,4554611
"(480, 128) -> (512, 160)",32,7002679
"(480, 160) -> (512, 192)",4,4069061
"(480, 160) -> (512, 192)",8,3646121
"(480, 160) -> (512, 192)",16,4588533
"(480, 160) -> (512, 192)",32,6968757
"(480, 192) -> (512, 224)",4,3786677
"(480, 192) -> (512, 224)",8,3646121
"(480, 192) -> (512, 224)",16,4623831
"(480, 192) -> (512, 224)",32,6968757
"(480, 224) -> (512, 256)",4,4072061
"(480, 224) -> (512, 256)",8,3719717
"(480, 224) -> (512, 256)",16,4591533
"(480, 224) -> (512, 256)",32,7005679
"(480, 256) -> (512, 288)",4,3933869
"(480, 256) -> (512, 288)",8,3652121
"(480, 256) -> (512, 288)",16,4594533
"(480, 256) -> (512, 288)",32,6974757
"(480, 288) -> (512, 320)",4,4075061
"(480, 288) -> (512, 320)",8,3652121
"(480, 288) -> (512, 320)",16,4594533
"(480, 288) -> (512, 320)",32,6974757
"(480, 320) -> (512, 352)",4,3792677
"(480, 320) -> (512, 352)",8,3584277
"(480, 320) -> (512, 352)",16,4629831
"(480, 320) -> (512, 352)",32,7008679
"(480, 352) -> (512, 384)",4,3792677
"(480, 352) -> (512, 384)",8,3652121
"(480, 352) -> (512, 384)",16,4594533
"(480, 352) -> (512, 384)",32,7008679
"(480, 384) -> (512, 416)",4,4075061
"(480, 384) -> (512, 416)",8,3652121
"(480, 384) -> (512, 416)",16,4560611
"(480, 384) -> (512, 416)",32,7008679
"(480, 416) -> (512, 448)",4,3933869
"(480, 416) -> (512, 448)",8,3652121
"(480, 416) -> (512, 448)",16,4594533
"(480, 416) -> (512, 448)",32,7008679
"(480, 448) -> (512, 480)",4,3792677
"(480, 448) -> (512, 480)",8,3722717
"(480, 448) -> (512, 480)",16,4629831
"(480, 448) -> (512, 480)",32,7008679
"(480, 480) -> (512, 512)",4,3792677
"(480, 480) -> (512, 512)",8,3652121
"(480, 480) -> (512, 512)",16,4594533
"(480, 480) -> (512, 512)",32,7043977
"(512, 0) -> (544, 32)",4,4065461
"(512, 0) -> (544, 32)",8,3574977
"(512, 0) -> (544, 32)",16,4585383
"(512, 0) -> (544, 32)",32,6965607
"(512, 32) -> (544, 64)",4,3927869
"(512, 32) -> (544, 64)",8,3646121
"(512, 32) -> (544, 64)",16,4589909
"(512, 32) -> (544, 64)",32,7002679
"(512, 64) -> (544, 96)",4,3786677
"(512, 64) -> (544, 96)",8,3716717
"(512, 64) -> (544, 96)",16,4554611
"(512, 64) -> (544, 96)",32,7002679
"(512, 96) -> (544, 128)",4,3786677
"(512, 96) -> (544, 128)",8,3716717
"(512, 96) -> (544, 128)",16,4588533
"(512, 96) -> (544, 128)",32,6968757
"(512, 128) -> (544, 160)",4,3927869
"(512, 128) -> (544, 160)",8,3646121
"(512, 128) -> (544, 160)",16,4554611
"(512, 128) -> (544, 160)",32,7002679
"(512, 160) -> (544, 192)",4,4069061
"(512, 160) -> (544, 192)",8,3646121
"(512, 160) -> (544, 192)",16,4588533
"(512, 160) -> (544, 192)",32,6968757
"(512, 192) -> (544, 224)",4,3786677
"(512, 192) -> (544, 224)",8,3646121
"(512, 192) -> (544, 224)",16,4623831
"(512, 192) -> (544, 224)",32,6968757
"(512, 224) -> (544, 256)",4,4072061
"(512, 224) -> (544, 256)",8,3719717
"(512, 224) -> (544, 256)",16,4591533
"(512, 224) -> (544, 256)",32,7005679
"(512, 256) -> (544, 288)",4,3933869
"(512, 256) -> (544, 288)",8,3652121
"(512, 256) -> (544, 288)",16,4594533
"(512, 256) -> (544, 288)",32,6974757
"(512, 288) -> (544, 320)",4,4075061
"(512, 288) -> (544, 320)",8,3652121
"(512, 288) -> (544, 320)",16,4594533
"(512, 288) -> (544, 320)",32,6974757
"(512, 320) -> (544, 352)",4,3792677
"(512, 320) -> (544, 352)",8,3652121
"(512, 320) -> (544, 352)",16,4629831
"(512, 320) -> (544, 352)",32,7008679
"(512, 352) -> (544, 384)",4,3792677
"(512, 352) -> (544, 384)",8,3652121
"(512, 352) -> (544, 384)",16,4594533
"(512, 352) -> (544, 384)",32,7008679
"(512, 384) -> (544, 416)",4,4075061
"(512, 384) -> (544, 416)",8,3652121
"(512, 384) -> (544, 416)",16,4560611
"(512, 384) -> (544, 416)",32,7008679
"(512, 416) -> (544, 448)",4,3933869
"(512, 416) -> (544, 448)",8,3652121
"(512, 416) -> (544, 448)",16,4594533
"(512, 416) -> (544, 448)",32,7008679
"(512, 448) -> (544, 480)",4,3792677
"(512, 448) -> (544, 480)",8,3722717
"(512, 448) -> (544, 480)",16,4629831
"(512, 448) -> (544, 480)",32,7008679
"(512, 480) -> (544, 512)",4,3792677
"(512, 480) -> (544, 512)",8,3652121
"(512, 480) -> (544, 512)",16,4594533
"(512, 480) -> (544, 512)",32,7043977
"(544, 0) -> (576, 32)",4,4065461
"(544, 0) -> (576, 32)",8,3574977
"(544, 0) -> (576, 32)",16,4585383
"(544, 0) -> (576, 32)",32,6965607
"(544, 32) -> (576, 64)",4,3927869
"(544, 32) -> (576, 64)",8,3646121
"(544, 32) -> (576, 64)",16,4589909
"(544, 32) -> (576, 64)",32,7002679
"(544, 64) -> (576, 96)",4,3786677
"(544, 64) -> (576, 96)",8,3716717
"(544, 64) -> (576, 96)",16,4588533
"(544, 64) -> (576, 96)",32,7002679
"(544, 96) -> (576, 128)",4,3786677
"(544, 96) -> (576, 128)",8,3716717
"(544, 96) -> (576, 128)",16,4588533
"(544, 96) -> (576, 128)",32,6968757
"(544, 128) -> (576, 160)",4,3927869
"(544, 128) -> (576, 160)",8,3646121
"(544, 128) -> (576, 160)",16,4554611
"(544, 128) -> (576, 160)",32,7002679
"(544, 160) -> (576, 192)",4,4069061
"(544, 160) -> (576, 192)",8,3646121
"(544, 160) -> (576, 192)",16,4588533
"(544, 160) -> (576, 192)",32,6968757
"(544, 192) -> (576, 224)",4,3786677
"(544, 192) -> (576, 224)",8,3646121
"(544, 192) -> (576, 224)",16,4623831
"(544, 192) -> (576, 224)",32,6968757
"(544, 224) -> (576, 256)",4,4072061
"(544, 224) -> (576, 256)",8,3719717
"(544, 224) -> (576, 256)",16,4591533
"(544, 224) -> (576, 256)",32,7005679
"(544, 256) -> (576, 288)",4,3933869
"(544, 256) -> (576, 288)",8,3652121
"(544, 256) -> (576, 288)",16,4594533
"(544, 256) -> (576, 288)",32,6974757
"(544, 288) -> (576, 320)",4,4075061
"(544, 288) -> (576, 320)",8,3652121
"(544, 288) -> (576, 320)",16,4594533
"(544, 288) -> (576, 320)",32,6974757
"(544, 320) -> (576, 352)",4,3792677
"(544, 320) -> (576, 352)",8,3652121
"(544, 320) -> (576, 352)",16,4629831
"(544, 320) -> (576, 352)",32,7008679
"(544, 352) -> (576, 384)",4,3792677
"(544, 352) -> (576, 384)",8,3652121
"(544, 352) -> (576, 384)",16,4594533
"(544, 352) -> (576, 384)",32,7008679
"(544, 384) -> (576, 416)",4,4075061
"(544, 384) -> (576, 416)",8,3652121
"(544, 384) -> (576, 416)",16,4560611
"(544, 384) -> (576, 416)",32,7008679
"(544, 416) -> (576, 448)",4,3933869
"(544, 416) -> (576, 448)",8,3652121
"(544, 416) -> (576, 448)",16,4594533
"(544, 416) -> (576, 448)",32,7008679
"(544, 448) -> (576, 480)",4,3792677
"(544, 448) -> (576, 480)",8,3722717
"(544, 448) -> (576, 480)",16,4629831
"(544, 448) -> (576, 480)",32,7008679
"(544, 480) -> (576, 512)",4,3792677
"(544, 480) -> (576, 512)",8,3652121
"(544, 480) -> (576, 512)",16,4594533
"(544, 480) -> (576, 512)",32,7043977
"(576, 0) -> (608, 32)",4,4065461
"(576, 0) -> (608, 32)",8,3574977
"(576, 0) -> (608, 32)",16,4585383
"(576, 0) -> (608, 32)",32,6965607
"(576, 32) -> (608, 64)",4,3927869
"(576, 32) -> (608, 64)",8,3646121
"(576, 32) -> (608, 64)",16,4589909
"(576, 32) -> (608, 64)",32,7002679
"(576, 64) -> (608, 96)",4,3786677
"(576, 64) -> (608, 96)",8,3716717
"(576, 64) -> (608, 96)",16,4588533
"(576, 64) -> (608, 96)",32,7002679
"(576, 96) -> (608, 128)",4,3786677
"(576, 96) -> (608, 128)",8,3716717
"(576, 96) -> (608, 128)",16,4588533
"(576, 96) -> (608, 128)",32,7002679
"(576, 128) -> (608, 160)",4,3927869
"(576, 128) -> (608, 160)",8,3646121
"(576, 128) -> (608, 160)",16,4554611
"(576, 128) -> (608, 160)",32,7002679
"(576, 160) -> (608, 192)",4,4069061
"(576, 160) -> (608, 192)",8,3646121
"(576, 160) -> (608, 192)",16,4588533
"(576, 160) -> (608, 192)",32,6968757
"(576, 192) -> (608, 224)",4,3786677
"(576, 192) -> (608, 224)",8,3646121
"(576, 192) -> (608, 224)",16,4623831
"(576, 192) -> (608, 224)",32,6968757
"(576, 224) -> (608, 256)",4,4072061
"(576, 224) -> (608, 256)",8,3719717
"(576, 224) -> (608, 256)",16,4591533
"(576, 224) -> (608, 256)",32,7005679
"(576, 256) -> (608, 288)",4,3933869
"(576, 256) -> (608, 288)",8,3652121
"(576, 256) -> (608, 288)",16,4594533
"(576, 256) -> (608, 288)",32,7008679
"(576, 288) -> (608, 320)",4,4075061
"(576, 288) -> (608, 320)",8,3652121
"(576, 288) -> (608, 320)",16,4594533
"(576, 288) -> (608, 320)",32,6974757
"(576, 320) -> (608, 352)",4,3792677
"(576, 320) -> (608, 352)",8,3652121
"(576, 320) -> (608, 352)",16,4629831
"(576, 320) -> (608, 352)",32,7008679
"(576, 352) -> (608, 384)",4,3792677
"(576, 352) -> (608, 384)",8,3652121
"(576, 352) -> (608, 384)",16,4594533
"(576, 352) -> (608, 384)",32,7008679
"(576, 384) -> (608, 416)",4,4075061
"(576, 384) -> (608, 416)",8,3652121
"(576, 384) -> (608, 416)",16,4560611
"(576, 384) -> (608, 416)",32,7008679
"(576, 416) -> (608, 448)",4,3933869
"(576, 416) -> (608, 448)",8,3652121
"(576, 416) -> (608, 448)",16,4594533
"(576, 416) -> (608, 448)",32,7008679
"(576, 448) -> (608, 480)",4,3792677
"(576, 448) -> (608, 480)",8,3722717
"(576, 448) -> (608, 480)",16,4629831
"(576, 448) -> (608, 480)",32,7008679
"(576, 480) -> (608, 512)",4,3792677
"(576, 480) -> (608, 512)",8,3652121
"(576, 480) -> (608, 512)",16,4594533
"(576, 480) -> (608, 512)",32,7043977
"(608, 0) -> (640, 32)",4,4065461
"(608, 0) -> (640, 32)",8,3574977
"(608, 0) -> (640, 32)",16,4585383
"(608, 0) -> (640, 32)",32,6965607
"(608, 32) -> (640, 64)",4,3927869
"(608, 32) -> (640, 64)",8,3646121
"(608, 32) -> (640, 64)",16,4589909
"(608, 32) -> (640, 64)",32,7002679
"(608, 64) -> (640, 96)",4,3786677
"(608, 64) -> (640, 96)",8,3716717
"(608, 64) -> (640, 96)",16,4588533
"(608, 64) -> (640, 96)",32,7002679
"(608, 96) -> (640, 128)",4,3786677
"(608, 96) -> (640, 128)",8,3716717
"(608, 96) -> (640, 128)",16,4588533
"(608, 96) -> (640, 128)",32,7002679
"(608, 128) -> (640, 160)",4,3927869
"(608, 128) -> (640, 160)",8,3646121
"(608, 128) -> (640, 160)",16,4554611
"(608, 128) -> (640, 160)",32,7002679
"(608, 160) -> (640, 192)",4,4069061
"(608, 160) -> (640, 192)",8,3646121
"(608, 160) -> (640, 192)",16,4588533
"(608, 160) -> (640, 192)",32,7002679
"(608, 192) -> (640, 224)",4,3786677
"(608, 192) -> (640, 224)",8,3646121
"(608, 192) -> (640, 224)",16,4623831
"(608, 192) -> (640, 224)",32,6968757
"(608, 224) -> (640, 256)",4,4072061
"(608, 224) -> (640, 256)",8,3719717
"(608, 224) -> (640, 256)",16,4591533
"(608, 224) -> (640, 256)",32,7005679
"(608, 256) -> (640, 288)",4,3933869
"(608, 256) -> (640, 288)",8,3652121
"(608, 256) -> (640, 288)",16,4594533
"(608, 256) -> (640, 288)",32,7008679
"(608, 288) -> (640, 320)",4,4075061
"(608, 288) -> (640, 320)",8,3652121
"(608, 288) -> (640, 320)",16,4594533
"(608, 288) -> (640, 320)",32,6974757
"(608, 320) -> (640, 352)",4,3792677
"(608, 320) -> (640, 352)",8,3652121
"(608, 320) -> (640, 352)",16,4629831
"(608, 320) -> (640, 352)",32,7008679
"(608, 352) -> (640, 384)",4,3792677
"(608, 352) -> (640, 384)",8,3722717
"(608, 352) -> (640, 384)",16,4594533
"(608, 352) -> (640, 384)",32,7008679
"(608, 384) -> (640, 416)",4,4075061
"(608, 384) -> (640, 416)",8,3652121
"(608, 384) -> (640, 416)",16,4560611
"(608, 384) -> (640, 416)",32,7008679
"(608, 416) -> (640, 448)",4,3933869
"(608, 416) -> (640, 448)",8,3652121
"(608, 416) -> (640, 448)",16,4594533
"(608, 416) -> (640, 448)",32,7008679
